"Nom";"Prénom";"Date_depot";"Version";"Type_mandat";"Mandat";"Section";"Description";"Détails";"Valeur";"ver"
"riester";"franck";2024-06-25;"0";"membre du gouvernement";"ministre délégué chargé du commerce extérieur de l attractivité de la francophonie et des français de l étranger";"vehiculedto";"terrestre à moteur";"";15000;1
"riester";"franck";2024-06-25;"0";"membre du gouvernement";"ministre délégué chargé du commerce extérieur de l attractivité de la francophonie et des français de l étranger";"autrebiendto";"sci [données non publiées]";"compte courant";150061;1
"riester";"franck";2024-06-25;"0";"membre du gouvernement";"ministre délégué chargé du commerce extérieur de l attractivité de la francophonie et des français de l étranger";"autrebiendto";"sas riester";"compte courant";836718;1
"riester";"franck";2024-06-25;"0";"membre du gouvernement";"ministre délégué chargé du commerce extérieur de l attractivité de la francophonie et des français de l étranger";"autrebiendto";"office notarial graeling";"sequestre";1000000;1
"riester";"franck";2024-06-25;"0";"membre du gouvernement";"ministre délégué chargé du commerce extérieur de l attractivité de la francophonie et des français de l étranger";"passifdto";"emprunt";"cic [données non publiées]";1227641;1
"séjourné";"stéphane";2024-03-08;"0";"membre du gouvernement";"ministre de l'europe et des affaires étrangères";"comptesbancairedto";"compte courant";"bnp";219775;2
"séjourné";"stéphane";2024-03-08;"0";"membre du gouvernement";"ministre de l'europe et des affaires étrangères";"comptesbancairedto";"livret a";"bnp";24181;2
"séjourné";"stéphane";2024-03-08;"0";"membre du gouvernement";"ministre de l'europe et des affaires étrangères";"comptesbancairedto";"cel";"bnp";15676;2
"séjourné";"stéphane";2024-03-26;"0";"membre du gouvernement";"ministre de l'europe et des affaires étrangères";"comptesbancairedto";"compte courant";"bnp";219775;1
"séjourné";"stéphane";2024-03-26;"0";"membre du gouvernement";"ministre de l'europe et des affaires étrangères";"comptesbancairedto";"livret a";"bnp";24181;1
"séjourné";"stéphane";2024-03-26;"0";"membre du gouvernement";"ministre de l'europe et des affaires étrangères";"comptesbancairedto";"cel";"bnp";15676;1
"terrien";"gérard";2022-01-21;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"immeubledto";"appartement";"75";357500;2
"terrien";"gérard";2022-01-21;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"immeubledto";"maison individuelle";"80";115000;2
"terrien";"gérard";2022-01-21;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"immeubledto";"appartement en résidence étudiante en lmnp";"27";135200;2
"terrien";"gérard";2022-01-21;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"valeursnonenboursedto";"ht co";"";192;2
"terrien";"gérard";2022-01-21;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"assuranceviedto";"societe generale";"";104409;2
"terrien";"gérard";2022-01-21;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"assuranceviedto";"societe generale";"";210748;2
"terrien";"gérard";2022-01-21;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"assuranceviedto";"gmf";"";22887;2
"terrien";"gérard";2022-01-21;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"comptesbancairedto";"compte courant";"societe generale";8716;2
"terrien";"gérard";2022-01-21;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"comptesbancairedto";"compte d'épargne";"societe generale";5011;2
"terrien";"gérard";2022-01-21;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"comptesbancairedto";"ldd";"societe generale";5038;2
"terrien";"gérard";2022-01-21;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"comptesbancairedto";"compte sur livret bfm";"societe generale";192252;2
"terrien";"gérard";2022-01-21;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"comptesbancairedto";"livret a";"la poste";263;2
"terrien";"gérard";2022-01-21;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"comptesbancairedto";"compte courant";"la poste";3729;2
"terrien";"gérard";2022-01-21;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"vehiculedto";"terrestre à moteur";"";5700;2
"terrien";"gérard";2022-01-21;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"vehiculedto";"terrestre à moteur";"";1000;2
"terrien";"gérard";2022-01-21;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"passifdto";"pret bancaire";"societe generale bfm";18735;2
"terrien";"gérard";2022-01-21;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"passifdto";"contrat de réservation d'un appartement en lmnp dans la résidence étudiante [données non publiées]";"bouygues immobilier";135200;2
"terrien";"gérard";2024-01-12;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"immeubledto";"appartement";"75";357500;1
"terrien";"gérard";2024-01-12;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"immeubledto";"maison individuelle";"80";115000;1
"terrien";"gérard";2024-01-12;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"immeubledto";"appartement en résidence étudiante en lmnp";"27";135200;1
"terrien";"gérard";2024-01-12;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"valeursnonenboursedto";"ht co";"";192;1
"terrien";"gérard";2024-01-12;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"assuranceviedto";"societe generale";"";114730;1
"terrien";"gérard";2024-01-12;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"assuranceviedto";"gmf";"";24617;1
"terrien";"gérard";2024-01-12;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"comptesbancairedto";"compte courant";"societe generale";8716;1
"terrien";"gérard";2024-01-12;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"comptesbancairedto";"compte d'épargne";"societe generale";15300;1
"terrien";"gérard";2024-01-12;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"comptesbancairedto";"ldd";"societe generale";12450;1
"terrien";"gérard";2024-01-12;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"comptesbancairedto";"compte sur livret bfm";"societe generale";110700;1
"terrien";"gérard";2024-01-12;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"comptesbancairedto";"livret a";"la poste";274;1
"terrien";"gérard";2024-01-12;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"comptesbancairedto";"compte courant";"la poste";3140;1
"terrien";"gérard";2024-01-12;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"vehiculedto";"terrestre à moteur";"";26000;1
"terrien";"gérard";2024-01-12;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"vehiculedto";"terrestre à moteur";"";1000;1
"terrien";"gérard";2024-01-12;"0";"membre ou dirigeant d’une autorité administrative indépendante";"";"passifdto";"pret bancaire";"societe generale bfm";8801;1
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"immeubledto";"appartement";"135";1619927;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"immeubledto";"maison individuelle";"155";434736;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"immeubledto";"appartement";"25";269912;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"immeubledto";"appartement";"85";419675;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"valeursenboursedto";"pea";"";222;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"valeursenboursedto";"pea";"";680;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"assuranceviedto";"société générale";"";9221;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"assuranceviedto";"société générale";"";25641;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"assuranceviedto";"société générale";"";20644;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"assuranceviedto";"société générale";"";2113;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"assuranceviedto";"société générale";"";8533;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"assuranceviedto";"mma";"";1385;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"comptesbancairedto";"compte courant";"société générale";43531;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"comptesbancairedto";"compte courant";"société générale";13477;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"comptesbancairedto";"livret a";"société générale";24181;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"comptesbancairedto";"ldd";"société générale";12501;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"comptesbancairedto";"compte d'épargne";"société générale";10225;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"comptesbancairedto";"compte courant";"société générale";21958;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"comptesbancairedto";"ldd";"société générale";5741;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"vehiculedto";"terrestre à moteur";"";8360;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"vehiculedto";"terrestre à moteur";"";28000;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"fonddto";"na";"auto entrepreneur";0;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"bienetrangerdto";"compte titres";"[données non publiées]";51730;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"bienetrangerdto";"compte bancaire";"[données non publiées]";2700;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"bienetrangerdto";"crédit suisse ltd";"[données non publiées]";549;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"bienetrangerdto";"crédit suisse ltd";"[données non publiées]";0;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"passifdto";"emprunt immobilier";"société générale";1319059;2
"thevenot";"prisca";2024-03-09;"0";"membre du gouvernement";"secrétaire d'état chargée de la jeunesse et du service national universel";"passifdto";"emprunt bancaire";"société générale";203044;2
